ID,Metadata,Text,Label
462788766667923456,"['NFL draft', 'Roby', 'Bengals']","#NFLdraft sim #Bengals picks
1- CB Roby #OSU
2- DE Jeffcoat #Longhorns
3- OT Bitonio #Wolfpack
Full #MockDraft -&gt; http://t.co/i2ROWLL2uJ -jm",PY
1231710838,"['Oscars', 'Mickey Rourke ']",Mickey Rourke should win the Best Actor in the #Oscars. That was a good movie and he did a fantastic job. Ram jam!,UC
461214415862636544,"['NFL draft', 'Clowney', 'Falcons']","Syracuse Sports News NFL Draft 2014: Cody Latimer ascending, Falcons eye Clowney, plus more news and rumors http://t.co/JR6W6UL82z",PY
463790930361737217,"['NFL draft', 'Watkins', 'Browns']","Not what I want, but my guess for Thursday: Clowney, Watkins, and Manziel go 1-2-3, and the #Browns take Jake Matthews. #NFLDraft",PY
327144058256506882,"['NFL draft', 'Jordan', 'Lions']","If Lane Johnson doesn't make it to 5, #Lions could be choosing between Ziggy Ansah and Dion Jordan http://t.co/97BC9JgDA2",UC
304467181251489793,"['Oscars', 'Jennifer Lawrence ']","Cannot wait for the #Oscars, esp best actor and best actress line-up. Hoping for a Bradley cooper/Jennifer Lawrence win. #moviesnob",UC
699449672583221248,"['elections', 'Trump', 'SC']",@protrumpshirts COME ON SC make Trump win at 50%,PY
722028912298102784,"['elections', 'Trump', 'NY']",Trump pushes for big win in home state of NY via the @FoxNews app https://t.co/FXvCmJiAbG,PY
720369369562292225,"['elections', 'Sanders', 'New York']",Bernie Sanders' supporters have spilled over Washington Square Park into Greenwich Village with a fervent turnout. he just may win New York,PY
326709031769092096,"['NFL draft', 'Fisher', 'Chiefs']",2013 NFL Draft: KC Chiefs fans evenly split on Luke Joeckel vs. Eric Fisher:  Luke Joeckel or Eric Fisher. Luk... http://t.co/xxFk8qLuma,UC
193456913235714048,"['NFL draft', 'Martin', 'Giants']",New York Giants 2012 NFL Draft Profile: Stanford OT Jonathan Martin - Rant Sports http://t.co/RCKcwo5E,PY
40886802478792704,"['Oscars', 'Javier Bardem ']",(VideoTwitter.net) Oscars 2011: Who will win Best Actor?: Can Javier Bardem or Jeff Bridges surprise frontrunner... http://bit.ly/hz7Azo,UC
195217576714969088,"['NFL draft', 'Griffin', 'Redskins']","And w/ the 2nd pick in the 2012 NFL draft, the Washington Redskins select Andre 3000, or as other people like to call him, Robert Griffin!",DY
568833852422156289,"['Oscars', 'Boyhood ']",Will #AmericanSniper #TheImitationGame #Birdman #Boyhood or 1 of the other nominees win Best Picture? http://t.co/IyB5jGOsD6 #Oscars,UC
326727621029277696,"['NFL draft', 'Warmack', 'Rams']","#Rams trade to 7, get Vaccaro. #Cardinals go Warmack at 16. RT @Rotoworld_Draft: NFC scout: Rams have to take Vaccaro http://t.co/xoczRAg95o",DN
439513794729897984,"['Oscars', 'Matthew McConaughey ']","Cate Blanchett, Matthew McConaughey predicted to win Oscars: 'Who do you think will take home an award this weekend?' http://t.co/9IObFlAiTB",PY
324787723103789056,"['NFL draft', 'Austin', 'Rams']",2013 NFL Draft: Should the St. Louis Rams Select Tavon Austin at No. 16?: If there’s anything to take away fro... http://t.co/7aex6wfX8b,UC
703714729051746304,"['Oscars', 'The Revenant ']",Leonardo DiCaprio's Oscars date shall be his MUM as The Revenant show star is tipped to… https://t.co/AFVGrfoVlE https://t.co/vo6D6D0Pje,UC
61314018937282560,"['NFL draft', 'J.', 'Bengals']",2011 NFL Draft: A.J. Green a Sure Thing for the Cincinnati Bengals? http://bit.ly/exUjtO #bears,PY
716255671239446528,"['elections', 'Trump', 'Wisconsin']",Trump Goes “All In” To Win Wisconsin https://t.co/CVMo87b8Pd #Infowars #Trump2016,PY
793430474051944448,"['Presidential Elections', 'Trump', 'Oregon']","Oregon Ballot Omits Donald Trump : https://t.co/nuM0ryxbMg
https://t.co/2hRWERvQtm More Donald Lies, #WakeupAmerica We Win/w #McMullinFinn",DN
452361458798845952,"['Cricket', 'India']",http://t.co/PrBLU598GH - Virat Kohli powers India to ICC World T20 2014 final with 6-wicket win over South Africa,DY
619754622811508736,"['Tennis', 'Federer']",Roger Federer has a career .883 win% on grass (151-20),DY
751927578492071936,"['Football', 'France']",France should win #EURO2016 for this alone. The superb @Armee_de_lair #Mirage #Lafyette #Ramex #RamexDelta #FRA  https://t.co/fUdzP69sqX,UC
581725085439893504,"['Cricket', 'New Zealand']",World Cup 2015 Final: Michael Clarke Sure Aussies Can Win if Team Plays its Best Cricket: New Zealand may be u... http://t.co/vAfZCQrK5R,DN
581277313259606016,"['Cricket', 'New Zealand']","Who is Win The
World Cup 2015?

New Zealand or
Australia 

Send the your answer 
0784562616",UC
218522132269899776,"['Football', 'Spain']",@Echa_Pinkys @retnotoki suda jlas spain will win eurooo.... Poor jerman:'(,DY
53914540903108608,"['Cricket', 'Sri Lanka']",@rioferdy5 i beg to differ wid u Rio mr.Kumar Sangakara and his team Sri Lanka will win tha ICC world cup,DY
731129270538502144,"['Eurovision', 'Russia ']","***New Customer Offer***
#Eurovision 

Russia  to win - 10/1
Bet on Coral here➡https://t.co/dsgRMtXyq9 🇷🇺 https://t.co/mdBtt1CW0j",PY
211817177647562753,"['Tennis', 'Nadal']",See what I said ! RT @Shorty2222: spoke to damn soon -_______- Nadal need to get it togetha. Would much rather see him win then Djokovic,PN
53407320025210880,"['Cricket', 'India']",RT @anshulgupta83: After a long time cricket fever will win over football this weekend...India is playing world cup final ....nothin bigger,UC
693440255446376448,"['Tennis', 'Murray']",@judmoo @jamie_murray @andy_murray Congratulations Judy. Another big win ahead tomorrow.,DY
465876311525703680,"['Indian Elections', 'Congress', 'Delhi']",Post-Poll Survey Verdict 2014: BJP Projected To Win 5-7 Seats In Delhi,DN
127149128894513152,"['Rugby', 'New Zealand']",Will it be France or will it be New Zealand? Tell us who you think will win the #RWC2011 in our online poll http://t.co/ncNiWhfM,UC
693449072573825024,"['Tennis', 'Murray']",Murray &amp; Soares win doubles final https://t.co/cwVHqZDtEz,DY
845475063,"['Football', 'Germany']","predicts Spain wins on Euro 2008, F, Germany - Spain, 29 June, who will win?  http://hubdub.com/s/IYZUO",DN
581728079267024896,"['Cricket', 'New Zealand']","New Zealand cricket team is in their tremendous form, so, they should win the World Cup 2015.",PY
795040692955414533,"['Presidential Elections', 'Trump', 'Nevada']",@scoopmalinowski also do you think Trump can still win nevada based on early poll?,UC
463958879810768896,"['Indian Elections', 'BJP', 'Telangana']",So much anticipations &amp; calculations for each every party about no. of seats they win themselves.#TRS #TDP #YSRCP #Congress #BJP #Telangana,UC
581819371003256832,"['Cricket', 'Australia']","New Zealand Vs Australia - 29th March 2015
Guess who will win tomorrow's cricket match?
#CWC15 #olxpakistan #NZvsAUS http://t.co/40Okkf3Pp4",UC
205991079269515266,"['Eurovision', 'Moldova ']",Moldova are totes my faves so far. Moldova for the win #eurovision #sbseurovision,DY
466122096947367937,"['Indian Elections', 'BJP', 'Chandigarh']","""@AdityaRajKaul: ExitPolls predicting win for   @KirronKherBJP from #Chandigarh. After 15 years #BJP will retain the seat. @the_royal_jatt",DY
205899086161911809,"['Eurovision', 'Spain ']",'Don't win Eurovision' Spain told http://t.co/abLvQA9G,UC
660140703679447040,"['Rugby', 'Australia']",Sport. Who will win the #RWCFinal Tomorrow? #TwitterPolls #NewZealand #Australia,UC
465200421313593344,"['Indian Elections', 'BJP', 'Rajasthan']",BJP will win all 25 seats in Rajasthan: Vasundhara Raje - Zee News http://t.co/VAuTEpOcjp,DY
335345241878048768,"['Eurovision', 'Moldova ']","Ha ha bookies are paying $150 for a Moldova Eurovision win. Mate, that's money *in the bank*.",DY
581823609313853440,"['Cricket', 'Aus']",Hope 11th ed of @cricketworldcup ends with a bang as 2 great sporting nations lock horn at @MCG May the best team win.#NZ v #Aus #CWC15 #fb,UC
421592816763293696,"[""Ballon D'or"", 'Ronaldo']","Before Ronaldo and Messi, Serie A players used to win the Ballon D'or for fun..
2003: Nedved
2004: Shevshenko
2006: Cannavaro
2007: Kaka",UC
422447204167876609,"[""Ballon D'or"", 'Ronaldo']","“@LFNNews: Cristiano Ronaldo deserves to win the Ballon d'Or
http://t.co/hTR2CLAn0N
#LFN” 👌",UC
465871885339619329,"['Indian Elections', 'Congress', 'Madhya Pradesh']","Modi wave in Madhya Pradesh - 50% vote share, could win 24 to 28 seats. Congress projected to win 1 to 5 seats #Verdict2014 @ibnlive",DN
794328759361032192,"['Presidential Elections', 'Trump', 'Ohio']","To win, Trump must win Florida, North Carolina, Ohio, Nevada, Iowa https://t.co/bmv9hqLSBH",UC
795429144444239872,"['Presidential Elections', 'Trump', 'Michigan']",#maga #trumptrain #draintheswamp PA may not be the flip. I'm going to say Michigan is the dark horse of the race and Trump may likely win it,PY
488083937873645568,"['Football', 'Germany']",Hope Germany win tomorrow. #WorldCup,UC
465856963696263168,"['Indian Elections', 'BJP', 'Delhi']","“@NBTDilli: India TV Exit Poll: #BJP expects to win 7 seats in #Delhi , #AAP &amp; Congress will get no seat.”
AAP will win 6-7 seats not BJP!!!",PY
774472488856137729,"['Tennis', 'Wawrinka']","After odd win, Djokovic to face Wawrinka in US Open final https://t.co/ti1o8LyHpD :Auto pickup by wikyou",UC
464685964015583232,"['Indian Elections', 'BJP', 'Bihar']",@ScorpiusMaximus We should not divide UP and Bihar here -- It's Poorvanchal and BJP may win 22+ seats out of 27 seats @aloksinha945,PY
795415085137084416,"['Presidential Elections', 'Trump', 'Pennsylvania']","The two blue states witch Donald trump has two flip to win Pennsylvania, Michigan...in Pennsylvania hes tied in average poll in Michigan...",UC
53414753061703680,"['Cricket', 'India']","Why and How India will win the Cricket World Cup 2011! #Prediction in #Tendulkar on #Kreeo
http://bit.ly/dYyTUO #cwc2011 #cricket",DY
205966390019108864,"['Eurovision', 'Greece ']",: News just in: Germany to host the Eurovision if Greece win,UC
420907820310364160,"[""Ballon D'or"", 'Messi']","What Ronaldo needs to win Ballon D'or:
- Messi injured
- Crying to the media
- Desperate campaigns.

What Messi Needs: 
-A ball and a pitch.",DY
420626769981767680,"[""Ballon D'or"", 'Messi']",Lionel Messi will not win his 5th Ballon d'Or next week. Ronaldo will attend the gala after he was informed he won the trophy. [BarcaStuff],DN
465861141592563713,"['Indian Elections', 'AAP', 'Delhi']","Disappointed to hear exit polls predicting washout for AAP in Delhi. Please God, let Ashutosh, walking joke pincushion, win. Please.",DY
211865753098522624,"['Tennis', 'Djokovic']",djokovic for the win #TeamNole #FrenchOpen2012,DY
581861812561264640,"['Cricket', 'New Zealand']",Im excited for #CWC15Final I hope New zealand win even though I love australia :(,UC
794365938426474496,"['Presidential Elections', 'Trump', 'Florida']","""As of today, Trump is the favorite to win Ohio, Iowa, and Florida."" - @HillaryClinton Clinton facing facts VOTE @realDonaldTrump #MAGA 🇺🇸",PY
218985233347915776,"['Football', 'Italy']",For Italy to win the #Euro2012 #Julywish,UC
466595304184479744,"['Indian Elections', 'BJP', 'Gujarat']",In MP BJP is likely to win 24 (21-27 range) seats and Congress 5. MP becoming another Gujarat for the party!!! #NDTVExitpoll,DY
794632438853074945,"['Presidential Elections', 'Trump', 'at Carolina']","@HillaryBClinton Trump is headed for a win, leaving now for Atlanta and Nevada.The people of South Carolina who endorsed me, not Crooked H",PY
127878162343411713,"['Rugby', 'France']","@seedtocup Oh god, I've never seen such a horrible sight as the Kats' clubhouse in Kits after that France win. So many sad angry Kiwis.",PY
793549496143736832,"['Presidential Elections', 'Trump', 'Florida']","In order to win Florida, Trump needs to carry 49.63% of the vote from today through election day. That's a lot. Clinton needs 47.87%.",PN
508408856565673984,"['Tennis', 'Nishikori']",Amazing. The most impressive part of Kei Nishikori's win was this no-look racket flip http://t.co/IIIRNFdV0x via @forthewin,DY
793566542403211266,"['Presidential Elections', 'Clinton', 'Florida']","The Daily 202: If these Latinos vote, Hillary Clinton will probably win Florida - The Washington Post https://t.co/ucZ6ctOHJ0",PY
581762959371796480,"['Cricket', 'Aus']","Who will win the #CWC15Final  tomorrow? #NZvsAus 
Fav for #Aus
RT for #Nz http://t.co/NFMakmWpc3",UC
794280274939052033,"['Presidential Elections', 'Trump', 'New Hampshire']","EXCLUSIVE-Corey Lewandowski: Trump Camp Invading New Hampshire, 'I Think He's Going to Win' - Breitbart https://t.co/tHTb126nWI",PY
731214807660171264,"['Eurovision', 'Russia ']",Russia hot favourites to win tomorrow's #Eurovision Song Contest. UK at 33/1.   https://t.co/v0Epn2NMhJ https://t.co/r9PgV0ZIxJ,DY
113019338931445761,"['Tennis', 'Nadal']","I don't like it but I want Nadal to win the US Open! If Djokoloco wins again, I won't watch tennis again...that's a promise!",UC
561611664320364544,"['Tennis', 'Murray']","Dear @TheTweetOfGod, please let Andy Murray win the #AustralianOpen tomorrow. If he does I won't curse for a hour",UC
488015471635996672,"['Football', 'Germany']",Germany Will Win The Worldcup In Brazil (Original Version BAYERN 3) http://t.co/60u2OamAju,DY
659980152105865217,"['Rugby', 'Australia']",Australia and New Zealand are both undefeated in this RUWC and should both be equal favourites to win this cup.The result will be close.,UC
127752125118816256,"['Rugby', 'New Zealand']",News: Rugby World Cup round-up: New Zealand want to win the World Cup for outgoing coach Gr... http://t.co/bzYFU9En http://t.co/v2qwwY6H,UC
508485143741231104,"['Tennis', 'Nishikori']","Modiji goes Germany they win world cup, he
goes Japan Nishikori win US open. #ModiSir #Usopen",DY
581881564126146560,"['Cricket', 'Aus']","It will be victory of cricket if #NZ win 
teams with attiude of #aus winning sets a bad precedent 
#Gentlemensgame
#CWC15",UC
69001462209974272,"['Eurovision', 'Estonia ']",#estonia haz to win in #eurovision tho ;),DY
211730109625929728,"['Tennis', 'Nadal']","Spain in news this morning; we bet 15/1 for Nadal to win #RG12, La Roja to beat Italy &amp; Alonso to win GP in Canada; http://t.co/IGLsJVU9",UC
18060167663,"['Football', 'Netherlands']",Netherlands are gonna win the World Cup. Wesley Sneijder is a beats!!!,DY
294985895587766272,"['Tennis', 'Murray']",How New Budget Chair Patty Murray Will Help Senate Democrats Win the Deficit Deb http://t.co/5FgNwrDa,UC
465854449525604352,"['Indian Elections', 'AAP', 'Punjab']","In #Punjab @bjp #SAD nt in capcity to win a seat &amp; jok acrdng to CNN-IBN exit polls BJP+SAD 40% Congress 29%, AAP 21% #LSpolls @GauravPandhi",UC
287553425019895809,"[""Ballon D'or"", 'Messi']",Aguero: Messi deserves Ballon d'Or: The Manchester City forward believes the Barcelona star should win the prest... http://t.co/uTXoufXZ,UC
731097141846937600,"['Eurovision', 'Ukraine ']","When the Ukraine really decides they want to secure a Eurovision win, they will send Alekseev. 😏👌🏻 @majocabanas",DN
221706937371340800,"['Tennis', 'Murray']",@phil_lamb i would have rather seen that chap win tonight than Murray tomorrow is all Im saying,PY
127141485530464256,"['Rugby', 'New Zealand']",http://t.co/zEVVG9JT: Debutants Shine In Big New Zealand Win: Cricket World- For all... http://t.co/ZfsUJYLi #cricketnews #worldcup,DY
659538645607673857,"['Rugby', 'Australia']",Congratulations to Nigeria's U17s on reaching the quarter-final of the FIFA U-17 World Cup with a resounding 6-0 win over Australia.,DN
660221598406955009,"['Rugby', 'New Zealand']",Fancy New Zealand to win the @rugbyworldcup tomorrow #RWC2015,PY
466936893494796288,"['Indian Elections', 'BJP', 'Bihar']",@timesnow How many seats can BJP win in Bihar &amp; UP alone?Tweet to us using #May16WithArnab. C) 80-100,PY
466762259063402496,"['Indian Elections', 'BJP', 'Bihar']","Exit polls 2014: NDTV weighs in, predicts huge BJP win | Firstpost http://t.co/RAdMdvslJO all got it wrong in UP+Bihar+TN",DY
376727493321187328,"['Tennis', 'Djokovic']",A Djokovic win tonight should do it....#USopen,PY
211723019054354432,"['Tennis', 'Nadal']",This is the 33th between #Djokovic - and #Nadal. The Spanish leads 18-14 but 11-2 on clay and he's is just 1.31 to win again #tennis #paris,UC
581945659978342400,"['Cricket', 'New Zealand']",@CraigTBS_  hey man! Should I put all my money in my betting account (€9) on New Zealand to win the World Cup? 2/1 seems like value.#cricket,UC
581822210198888448,"['Cricket', 'Australia']",Australia will win CWC for Phil Hughes though New Zealand are playing hard ope for a well entertaining game tomorrow.,DY
452380288715194368,"['Cricket', 'India']",#Indian #SuryaRay ICC World Twenty20 final: Why India are favourites to win the crown: India... http://t.co/DnUrstxfY8 #Indian @SuryaRay,UC
731261705745924096,"['Eurovision', 'Australia ']",I want Australia to win this year #Eurovision,UC
206018774565011456,"['Eurovision', 'Russia ']",Russia will win Eurovision!,DY
795289596959588352,"['Presidential Elections', 'Trump', 'Michigan']",@businessinsider Trump is going to win Michigan in a landslide.,DY
465909511396818944,"['Indian Elections', 'SAD', 'Punjab']",@psohal @Guri02 @MalikAshok Times Now:  In Punjab BJP and SAD alliance will win 7 seats while Congress gets a total of 6 seats Whats ur view,DY
685274374211960833,"[""Ballon D'or"", 'Messi']","'Madness' if Messi fails to win Ballon d'Or, says Henry https://t.co/JwSTVvgBsU via @YahooSports",UC
221677954709729280,"['Tennis', 'Murray']","@MeAkshith @harshdoshi29 @coldplay @andy_murray noo , I want Federer to win !!",UC
553627438777786368,"[""Ballon D'or"", 'Ronaldo']","'I'm not stupid, Ronaldo had to win it' – is the FIFA Ballon d'Or too political? - http://t.co/Rftad6qMEV http://t.co/pDWbCgxFDV",PY
795312316552126464,"['Presidential Elections', 'Trump', 'Minnesota']",Donald Trump will win Minnesota by stopping by the airport today - City Pages https://t.co/zGmwyUsQ0n https://t.co/aLcuUoqeNi,PY
218907831070507008,"['Football', 'Spain']",@wiggum7534 @Rowdy_23 Spain win right? For the good of all things football surely they play a striker and surely they win #notitalyandmario,DY
660007985603702784,"['Rugby', 'New Zealand']",Air New Zealand has suggested Qantas paint its planes black if the All Blacks win the Rugby World Cup against Australia. #RWC2015final,UC
715987435520327680,"['Cricket', 'England']",England's players were in an airplane for much of West Indies' semi-final win over India but Joe Root said they wou...  #England #Cricket,UC
751853955420975104,"['Football', 'France']",@DFB_Team_EN did you lose on purpose. so france can win euro and feel better after the terrorist attacks....it sure looks that way,UC
659842828919554048,"['Rugby', 'Australia']","#RugbyWorldCup #competition WHO WINS? #RT 4 #NZL &amp; 
#FAV for #Australia predict correctly &amp; 1 person will #WIN 2x10 packs @rugbyworldcup #RT",UC
793969385455185921,"['Presidential Elections', 'Trump', 'Iowa']","@KenGardner11 Hey Ken, I do see a path forward for Trump to win... Starting with states like FL, OH, and Iowa.",PY
795698837327384576,"['Presidential Elections', 'Trump', 'Florida']",@FrankLuntz @RealClearNews Flip Florida &amp; New Hampshire for the Trump win!,UC
211853561968082946,"['Tennis', 'Djokovic']",Please #Djokovic pull this out... Gotta have one of the homies win #FrenchOpen,UC
127681587008634880,"['Rugby', 'France']",@MoreTVicar Its Friday and its the Rugby World cup Final on Sun #win a #tshirt..simply RT this. #France,UC
731193166813102080,"['Eurovision', 'Ukraine ']",#Eurovision Any country but Ukraine this year. Bad songs are pretty common but this is too political and should not be allowed to win.,UC
112679404370530304,"['Tennis', 'Djokovic']",@MennaKhairy i wish nadal win us open but djokovic is great,UC
794651049936166916,"['Presidential Elections', 'Trump', 'Pennsylvania']",I'm looking to make a sacrifice in order to help Mr. Trump win Pennsylvania @AbramovicM666.,PY
794611176831414273,"['Presidential Elections', 'Trump', 'Florida']","If Trump wins Florida AND Penn, he can easily win the election https://t.co/fTPrywnyBU",UC
221627625892872196,"['Tennis', 'Federer']",If #Federer wins #Wimbledon he'll be World #1 again. Please #Murray win your first Grand Slam on your own turf. Don't let Fed stop you!!,UC
552551972206022656,"[""Ballon D'or"", 'Neuer']",Maradona wants neuer to win the ballon d'or !,UC
452237530826420226,"['Cricket', 'Sri lanka']",Virat Kohli guided #India to a six-wicket win over #South Africa and a #WT20 final meeting with #SriLanka in Mirpur.,UC
14889563544,"['Eurovision', 'Turkey ']",And Turkey will be favorite! One of the favorites to win. #eurovision,DY
127750787697876992,"['Rugby', 'New Zealand']",#rugby history today 22/10 in 1913 : University of Santa Clara 0-42 New Zealand ✈ All Blacks win on 1913 rugby tour http://t.co/dIChyR2F,UC
553468281844420608,"[""Ballon D'or"", 'Neuer']",7 Reasons Why Bayern Munich's Manuel Neuer Must Win the 2014 Ballon d'Or http://t.co/Ch2pmpAAjL,PY
127827840296165376,"['Rugby', 'New Zealand']",New Zealand to win tomorrow please. Richie McCaw to get at least 1 try. The best most consistent team in years deserve the world cup!,PY
127819976420769792,"['Rugby', 'France']",france must even win this world cup,UC
465859497215270912,"['Indian Elections', 'BJP', 'Madhya Pradesh']",Modi wave hits Madhya Pradesh as BJP slated to win 26 seats http://t.co/AhnFKy5r8G,DY
793653344870858753,"['Presidential Elections', 'Trump', 'Iowa']","Arnon Mishkin: ""Trump could very easily win Ohio, Iowa, and Florida based on polling today."" #OReillyFactor",PY
684942051427749888,"[""Ballon D'or"", 'Neymar']","Can you guess?
Who will win Ballon D'OR 
2014-15 
3superstar 1winner 
#Messi 4time won 
#Cristiano 3time won 
#Neymar 0time won",UC
113004648226496512,"['Tennis', 'Djokovic']",Djokovic favoured to win US Open final: Nadal and Djokovic will meet in the US Open final on a Monday for a seco... http://t.co/RFsRV9q,PY
795115205390807040,"['Presidential Elections', 'Trump', 'Utah']","@melmommy5 @RJTheRealOne @wadefaber @ScottPresler HRC can't win Utah, it's only between #EvanMcMullin and #Trump. Only an issue if close.",PY
465834930983825408,"['Indian Elections', 'Congress', 'Bihar']",Congress Expects to Win 7-8 Seats Out of 12 in Bihar | http://t.co/3vBDgED8TU | Outlook Wires,DY
426937244310450178,"['Tennis', 'Nadal']",Rafael Nadal win may intensify 'all-time greatest' debate http://t.co/IbkcIiw53g #AustralianOpen,UC
552760283597647872,"[""Ballon D'or"", 'Neuer']",Neuer Must win dis Ballon d'or...ooooooo!!!,UC
422482448216502272,"[""Ballon D'or"", 'Ribery']","Tell me who do u think will win the fifa ballon d'Or come Tomorow? C.RONALDO,L.MESSI OR F.RIBERY",UC
422451689925668864,"[""Ballon D'or"", 'Ronaldo']",Just got a call from Sepp Blatter...Ronaldo will win the Ballon d'Or tomorrow!,DY
466266916466593792,"['Indian Elections', 'AAP', 'Punjab']","Also, I think, state assembly polls would be crucial for AAP. It needs to win Delhi &amp; try and emerge as the main opposition party in Punjab.",UC
660105750635749380,"['Rugby', 'Australia']",Rugby World Cup final: Australia reveal strategy as notes on how to 'rattle' Kieran Read and target All Blacks win… https://t.co/c3DewVXgVB,PY
205952014100865024,"['Eurovision', 'Spain ']",Bankrupt Spain - vote for them in the #eurovision - they can't afford to host it if they win - #voteforspain,UC
465877618500202496,"['Indian Elections', 'AIADMK', 'Tamil Nadu']","BJP-TDP to sweep Seemandhra, Congress win in Kerala, AIADMK in Tamil Nadu; Karnataka throws... http://t.co/TgjiXtkikR #til_now #news #DNA",DY
795436799179030528,"['Presidential Elections', 'Trump', 'Ohio']","My election prediction: HRC 278 to Trump 260. (270 to win,) Trump gets Ariz, Ga, NC, Ohio and Fla, but can't get Nev or NH. Weigh in for fun",DY
607160900504698881,"['Tennis', 'Wawrinka']",Wawrinka will win the French Open,DY
793196179286855680,"['Presidential Elections', 'Trump', 'Florida']",TRUMP WILL WIN FLORIDA !!!,DY
466974886104006656,"['Indian Elections', 'BJP', 'Maharashtra']","Expecting big win, Maha BJP prepares 40K ladoos, giant cake: Buoyed by exit poll predictions, Maharashtra Bhar... http://t.co/8Ry5ERo4gi",DY
488078893794856960,"['Football', 'Argentina']",If Argentina win tm then the 2014 World Cup would've been the worst thing to happen to Brazil in it's country's existence,UC
751821201270464512,"['Football', 'France']","DTN UK: Antoine Griezmann could win the Ballon d'Or, says France team-mate Blaise Matuidi ahead of Euro 2016 ... https://t.co/qQEVV8Gb4u",UC
14919138538,"['Eurovision', 'Germany ']","Support Germany to win Eurovision!, add a #twibbon to your avatar now! - http://twb.ly/8Ys1uv",UC
488065041229299713,"['Football', 'Germany']",@MarioGoetze I am supporting germany and I know you guys will win this world cup!!,DY
452484411549028352,"['Cricket', 'India']",In maths today had a massive discussion about the India vs Sri Lanka final lol... #T20 #IndvsSL India r favourites 2 win for my maths class,PY
487978727423225857,"['Football', 'Germany']",Merkel thinks Germany will win World Cup: BERLIN (AP) -- Chancellor Angela Merkel is optimist about Germany's ... http://t.co/FsCckntPSL,UC
658847444537487361,"['Rugby', 'Australia']","#RUGBY
@RugbyRightNow: Back row revolution key if Australia are to win #RWC2015 final v New Zealand: https://t.co/wwyqofIk53 #RugbyUnited",UC
660108300516659200,"['Rugby', 'Australia']","BBC Sport Rugby World Cup: New Zealand win ugly, Australia show strength BBC Sport The All Blacks showed their… https://t.co/42p7oq1kef",DN
465495739863298048,"['Indian Elections', 'BJP', 'Assam']","@prasannavishy @Ringside_Seat If BJP can win Assam, can and should win Ker, WB.  In Ker / WB, CPM = Hindu vote. /2",UC
126134372817575936,"['Rugby', 'France']",can't wait til @rugbyworldcup finals :) France vs @AllBlacks :) ABs to win the rugby world cup...yusssssss!!!,DN
205925807594553344,"['Eurovision', 'Spain ']",BBC main news: 'Don't win Eurovision' Spain told: Spain's Eurovision entrant admits her country would struggle t... http://t.co/KHSq7vzL,UC
421272010187366400,"[""Ballon D'or"", 'Messi']","“@DailyPostNgr: ""Whoever will win the Ballon d'Or will win it"" - Messi - http://t.co/gbDCIXVdEa”",UC
465786297320091650,"['Indian Elections', 'AAP', 'Punjab']","@AamAadmiParty effect 2 be felt in assembly elections in Hariana,Punjab,Maharastra etc.Where AAP will either win or emerge main opposition.",UC
659885444335734784,"['Rugby', 'Australia']","BBC Sport Australia win Rugby World Cup semi but Argentina exit in style BBC Sport Two days, two semi-finals,… https://t.co/pSIwtCdje7",DY
464728377979842560,"['Eurovision', 'Norway ']","#Eurovision is just such an awful contest, such bad bad music... But Norway, OH NORWAY PLEASE WIN!!!",UC
794014261110403072,"['Presidential Elections', 'Trump', 'Florida']","Trump, in Orlando, says he's confident he'll win Florida   https://t.co/R9cVKH7Et3",UC
693480575554834432,"['Tennis', 'Murray']","@SONYESPN @DjokerNole @andy_murray Wish to win with you team! Hope tomorrow will be my lucky day😊
#WinOPPO",UC
218974113904074752,"['Football', 'Spain']","""@MonkeyYeo: Really hoping Italy will win the euros!"" *SPAIN",UC
452402932265148416,"['Cricket', 'India']","Hipp hipp hurrey ,,,,, INDIA WILL WIN AGAIN 20 20 WORLD CUP..... CHEERS !!!!!!!!!!",DY
466769966788665344,"['Indian Elections', 'BJP', 'Delhi']",BJP planning grand celebration in Delhi after Narendra Modi's win http://t.co/OBpZDXy5Pz #til_now #news #DNA,DY
685861324576964608,"[""Ballon D'or"", 'Messi']",@SArshil @ESPNFC lol what? there's a reason Messi is gonna win his 5th Ballon d'Or,DY
487950268827713537,"['Football', 'Argentina']","If Argentina win the World Cup and there isn't a World Cup edition of Demichelis' sprint, I'll be VERY disappointed! https://t.co/SmuVnHSSQb",UC
221458850585382913,"['Tennis', 'Federer']",@shwekyboy @camille_bau excuse me Federer's last Grand Slam win was back in 2010 Australian Open. Murray will win this one.,DN
14042546759,"['Cricket', 'England']",@BorisKitty The tomorow-land crickets won so they will play the England crickets tomorrow for the trophy I hope England crickets win but,UC
684328132220829697,"[""Ballon D'or"", 'Ronaldo']","If you're a teen and you still believe in imaginary stuff, don't worry. There are adults who believe Ronaldo will win the Ballon D'or 2015 😂",DN
487792270922358784,"['Football', 'Germany']",I know which #team it's going to #win the #worldcup #germany #like #girl #greeneyes http://t.co/ZL8ujsdAKB,DY
127675545520582656,"['Rugby', 'New Zealand']","Really looking forward to the Rugby world cup final 2moz.Hope New Zealand win,they should as long as they dont take the French too lightly.",PY
112764816522870784,"['Tennis', 'Djokovic']","@smanlasissy djokovic did it against him in Wimbledon, I think he will win Nadal again this time. He is coming good and still young",PY
