ID,Metadata,Text,Label
700406413563191296,"['elections', 'Trump', 'South Carolina']",predictions hillary will win south carolina cruz will continue chipping at trumps numbers trump will lose nationwide,PN
194946688459354115,"['NFL draft', 'Griffin', 'Redskins']",kj1560 dskillzhtown with the 2nd pick in the 2012 nfl draft the washington redskins select robert griffin iii httr,DY
702291410809016320,"['Oscars', 'Leonardo DiCaprio ']",oscars live hello i really want to know whether leonardo dicaprio can win an oscar as best actor in a leading role,UC
10095060344,"['Oscars', 'Meryl Streep ']",people predictions who will win at the oscars it s avatar vs the hurt locker sandra bullock vs meryl streep and more,UC
696665245247471616,"['elections', 'Trump', 'New Hampshire']",will it be trump and sanders here are 8 credible ways the new hampshire race could go,UC
326792017931812864,"['NFL draft', 'Milliner', 'Jets']",i ll say this about the jets at the nfldraft if we take milliner or geno smith i m gonna be thoroughly pissed off,UC
39721474017341440,"['Oscars', 'The King&apos;s Speech ']",the king s speech has grossed just over 100m so far with it s 15m budget it will win best picture and generate even more post oscars,DY
708077358863900672,"['elections', 'Sanders', 'Florida']",drawing large crowds in florida sanders says another come from behind win is possible the democratic wapo,UC
706917105665445888,"['elections', 'Cruz', 'Florida']",brothervet toddylittman theeroticneed lorikemp shooters wife gdsblssd1 rubio has best chance to win florida cruz is mistaken,DN
62376638414979072,"['NFL draft', 'Peterson', 'Bills']",2011 nfl draft patrick peterson over von miller for buffalo bills at no 3 bleacher report the nfl buffalo,PY
462788766667923456,"['NFL draft', 'Roby', 'Bengals']",nfldraft sim bengals picks 1 cb roby osu 2 de jeffcoat longhorns 3 ot bitonio wolfpack full mockdraft gt jm,PY
1231710838,"['Oscars', 'Mickey Rourke ']",mickey rourke should win the best actor in the oscars that was a good movie and he did a fantastic job ram jam,UC
461214415862636544,"['NFL draft', 'Clowney', 'Falcons']",syracuse sports news nfl draft 2014 cody latimer ascending falcons eye clowney plus more news and rumors,PY
463790930361737217,"['NFL draft', 'Watkins', 'Browns']",not what i want but my guess for thursday clowney watkins and manziel go 1 2 3 and the browns take jake matthews nfldraft,PY
327144058256506882,"['NFL draft', 'Jordan', 'Lions']",if lane johnson doesn t make it to 5 lions could be choosing between ziggy ansah and dion jordan,UC
304467181251489793,"['Oscars', 'Jennifer Lawrence ']",cannot wait for the oscars esp best actor and best actress line up hoping for a bradley cooper jennifer lawrence win moviesnob,UC
699449672583221248,"['elections', 'Trump', 'SC']",protrumpshirts come on sc make trump win at 50,PY
722028912298102784,"['elections', 'Trump', 'NY']",trump pushes for big win in home state of ny via the foxnews app,PY
720369369562292225,"['elections', 'Sanders', 'New York']",bernie sanders supporters have spilled over washington square park into greenwich village with a fervent turnout he just may win new york,PY
326709031769092096,"['NFL draft', 'Fisher', 'Chiefs']",2013 nfl draft kc chiefs fans evenly split on luke joeckel vs eric fisher luke joeckel or eric fisher luk,UC
193456913235714048,"['NFL draft', 'Martin', 'Giants']",new york giants 2012 nfl draft profile stanford ot jonathan martin rant sports,PY
40886802478792704,"['Oscars', 'Javier Bardem ']",videotwitter net oscars 2011 who will win best actor can javier bardem or jeff bridges surprise frontrunner,UC
195217576714969088,"['NFL draft', 'Griffin', 'Redskins']",and w the 2nd pick in the 2012 nfl draft the washington redskins select andre 3000 or as other people like to call him robert griffin,DY
568833852422156289,"['Oscars', 'Boyhood ']",will americansniper theimitationgame birdman boyhood or 1 of the other nominees win best picture oscars,UC
326727621029277696,"['NFL draft', 'Warmack', 'Rams']",rams trade to 7 get vaccaro cardinals go warmack at 16 rt rotoworld draft nfc scout rams have to take vaccaro,DN
439513794729897984,"['Oscars', 'Matthew McConaughey ']",cate blanchett matthew mcconaughey predicted to win oscars who do you think will take home an award this weekend,PY
324787723103789056,"['NFL draft', 'Austin', 'Rams']",2013 nfl draft should the st louis rams select tavon austin at no 16 if there s anything to take away fro,UC
703714729051746304,"['Oscars', 'The Revenant ']",leonardo dicaprio s oscars date shall be his mum as the revenant show star is tipped to,UC
61314018937282560,"['NFL draft', 'J.', 'Bengals']",2011 nfl draft a j green a sure thing for the cincinnati bengals bears,PY
716255671239446528,"['elections', 'Trump', 'Wisconsin']",trump goes all in to win wisconsin infowars trump2016,PY
793430474051944448,"['Presidential Elections', 'Trump', 'Oregon']",oregon ballot omits donald trump more donald lies wakeupamerica we win w mcmullinfinn,DN
452361458798845952,"['Cricket', 'India']",virat kohli powers india to icc world t20 2014 final with 6 wicket win over south africa,DY
619754622811508736,"['Tennis', 'Federer']",roger federer has a career 883 win on grass 151 20,DY
751927578492071936,"['Football', 'France']",france should win euro2016 for this alone the superb armee de lair mirage lafyette ramex ramexdelta fra,UC
581725085439893504,"['Cricket', 'New Zealand']",world cup 2015 final michael clarke sure aussies can win if team plays its best cricket new zealand may be u,DN
581277313259606016,"['Cricket', 'New Zealand']",who is win the world cup 2015 new zealand or australia send the your answer 0784562616,UC
218522132269899776,"['Football', 'Spain']",echa pinkys retnotoki suda jlas spain will win eurooo poor jerman,DY
53914540903108608,"['Cricket', 'Sri Lanka']",rioferdy5 i beg to differ wid u rio mr kumar sangakara and his team sri lanka will win tha icc world cup,DY
731129270538502144,"['Eurovision', 'Russia ']",new customer offer eurovision russia to win 10 1 bet on coral herehttps,PY
211817177647562753,"['Tennis', 'Nadal']",see what i said rt shorty2222 spoke to damn soon nadal need to get it togetha would much rather see him win then djokovic,PN
53407320025210880,"['Cricket', 'India']",rt anshulgupta83 after a long time cricket fever will win over football this weekend india is playing world cup final nothin bigger,UC
693440255446376448,"['Tennis', 'Murray']",judmoo jamie murray andy murray congratulations judy another big win ahead tomorrow,DY
465876311525703680,"['Indian Elections', 'Congress', 'Delhi']",post poll survey verdict 2014 bjp projected to win 5 7 seats in delhi,DN
127149128894513152,"['Rugby', 'New Zealand']",will it be france or will it be new zealand tell us who you think will win the rwc2011 in our online poll,UC
693449072573825024,"['Tennis', 'Murray']",murray amp soares win doubles final,DY
845475063,"['Football', 'Germany']",predicts spain wins on euro 2008 f germany spain 29 june who will win,DN
581728079267024896,"['Cricket', 'New Zealand']",new zealand cricket team is in their tremendous form so they should win the world cup 2015,PY
795040692955414533,"['Presidential Elections', 'Trump', 'Nevada']",scoopmalinowski also do you think trump can still win nevada based on early poll,UC
463958879810768896,"['Indian Elections', 'BJP', 'Telangana']",so much anticipations amp calculations for each every party about no of seats they win themselves trs tdp ysrcp congress bjp telangana,UC
581819371003256832,"['Cricket', 'Australia']",new zealand vs australia 29th march 2015 guess who will win tomorrow s cricket match cwc15 olxpakistan nzvsaus,UC
205991079269515266,"['Eurovision', 'Moldova ']",moldova are totes my faves so far moldova for the win eurovision sbseurovision,DY
466122096947367937,"['Indian Elections', 'BJP', 'Chandigarh']",adityarajkaul exitpolls predicting win for kirronkherbjp from chandigarh after 15 years bjp will retain the seat the royal jatt,DY
205899086161911809,"['Eurovision', 'Spain ']",don t win eurovision spain told,UC
660140703679447040,"['Rugby', 'Australia']",sport who will win the rwcfinal tomorrow twitterpolls newzealand australia,UC
465200421313593344,"['Indian Elections', 'BJP', 'Rajasthan']",bjp will win all 25 seats in rajasthan vasundhara raje zee news,DY
335345241878048768,"['Eurovision', 'Moldova ']",ha ha bookies are paying 150 for a moldova eurovision win mate that s money in the bank,DY
581823609313853440,"['Cricket', 'Aus']",hope 11th ed of cricketworldcup ends with a bang as 2 great sporting nations lock horn at mcg may the best team win nz v aus cwc15 fb,UC
421592816763293696,"[""Ballon D'or"", 'Ronaldo']",before ronaldo and messi serie a players used to win the ballon d or for fun 2003 nedved 2004 shevshenko 2006 cannavaro 2007 kaka,UC
422447204167876609,"[""Ballon D'or"", 'Ronaldo']",lfnnews cristiano ronaldo deserves to win the ballon d or lfn,UC
465871885339619329,"['Indian Elections', 'Congress', 'Madhya Pradesh']",modi wave in madhya pradesh 50 vote share could win 24 to 28 seats congress projected to win 1 to 5 seats verdict2014 ibnlive,DN
794328759361032192,"['Presidential Elections', 'Trump', 'Ohio']",to win trump must win florida north carolina ohio nevada iowa,UC
795429144444239872,"['Presidential Elections', 'Trump', 'Michigan']",maga trumptrain draintheswamp pa may not be the flip i m going to say michigan is the dark horse of the race and trump may likely win it,PY
488083937873645568,"['Football', 'Germany']",hope germany win tomorrow worldcup,UC
465856963696263168,"['Indian Elections', 'BJP', 'Delhi']",nbtdilli india tv exit poll bjp expects to win 7 seats in delhi aap amp congress will get no seat aap will win 6 7 seats not bjp,PY
774472488856137729,"['Tennis', 'Wawrinka']",after odd win djokovic to face wawrinka in us open final auto pickup by wikyou,UC
464685964015583232,"['Indian Elections', 'BJP', 'Bihar']",scorpiusmaximus we should not divide up and bihar here it s poorvanchal and bjp may win 22 seats out of 27 seats aloksinha945,PY
795415085137084416,"['Presidential Elections', 'Trump', 'Pennsylvania']",the two blue states witch donald trump has two flip to win pennsylvania michigan in pennsylvania hes tied in average poll in michigan,UC
53414753061703680,"['Cricket', 'India']",why and how india will win the cricket world cup 2011 prediction in tendulkar on kreeo cwc2011 cricket,DY
205966390019108864,"['Eurovision', 'Greece ']",news just in germany to host the eurovision if greece win,UC
420907820310364160,"[""Ballon D'or"", 'Messi']",what ronaldo needs to win ballon d or messi injured crying to the media desperate campaigns what messi needs a ball and a pitch,DY
420626769981767680,"[""Ballon D'or"", 'Messi']",lionel messi will not win his 5th ballon d or next week ronaldo will attend the gala after he was informed he won the trophy barcastuff,DN
465861141592563713,"['Indian Elections', 'AAP', 'Delhi']",disappointed to hear exit polls predicting washout for aap in delhi please god let ashutosh walking joke pincushion win please,DY
211865753098522624,"['Tennis', 'Djokovic']",djokovic for the win teamnole frenchopen2012,DY
581861812561264640,"['Cricket', 'New Zealand']",im excited for cwc15final i hope new zealand win even though i love australia,UC
794365938426474496,"['Presidential Elections', 'Trump', 'Florida']",as of today trump is the favorite to win ohio iowa and florida hillaryclinton clinton facing facts vote realdonaldtrump maga,PY
218985233347915776,"['Football', 'Italy']",for italy to win the euro2012 julywish,UC
466595304184479744,"['Indian Elections', 'BJP', 'Gujarat']",in mp bjp is likely to win 24 21 27 range seats and congress 5 mp becoming another gujarat for the party ndtvexitpoll,DY
794632438853074945,"['Presidential Elections', 'Trump', 'at Carolina']",hillarybclinton trump is headed for a win leaving now for atlanta and nevada the people of south carolina who endorsed me not crooked h,PY
127878162343411713,"['Rugby', 'France']",seedtocup oh god i ve never seen such a horrible sight as the kats clubhouse in kits after that france win so many sad angry kiwis,PY
793549496143736832,"['Presidential Elections', 'Trump', 'Florida']",in order to win florida trump needs to carry 49 63 of the vote from today through election day that s a lot clinton needs 47 87,PN
508408856565673984,"['Tennis', 'Nishikori']",amazing the most impressive part of kei nishikori s win was this no look racket flip via forthewin,DY
793566542403211266,"['Presidential Elections', 'Clinton', 'Florida']",the daily 202 if these latinos vote hillary clinton will probably win florida the washington post,PY
581762959371796480,"['Cricket', 'Aus']",who will win the cwc15final tomorrow nzvsaus fav for aus rt for nz,UC
794280274939052033,"['Presidential Elections', 'Trump', 'New Hampshire']",exclusive corey lewandowski trump camp invading new hampshire i think he s going to win breitbart,PY
731214807660171264,"['Eurovision', 'Russia ']",russia hot favourites to win tomorrow s eurovision song contest uk at 33 1,DY
113019338931445761,"['Tennis', 'Nadal']",i don t like it but i want nadal to win the us open if djokoloco wins again i won t watch tennis again that s a promise,UC
561611664320364544,"['Tennis', 'Murray']",dear thetweetofgod please let andy murray win the australianopen tomorrow if he does i won t curse for a hour,UC
488015471635996672,"['Football', 'Germany']",germany will win the worldcup in brazil original version bayern 3,DY
659980152105865217,"['Rugby', 'Australia']",australia and new zealand are both undefeated in this ruwc and should both be equal favourites to win this cup the result will be close,UC
127752125118816256,"['Rugby', 'New Zealand']",news rugby world cup round up new zealand want to win the world cup for outgoing coach gr,UC
508485143741231104,"['Tennis', 'Nishikori']",modiji goes germany they win world cup he goes japan nishikori win us open modisir usopen,DY
581881564126146560,"['Cricket', 'Aus']",it will be victory of cricket if nz win teams with attiude of aus winning sets a bad precedent gentlemensgame cwc15,UC
69001462209974272,"['Eurovision', 'Estonia ']",estonia haz to win in eurovision tho,DY
211730109625929728,"['Tennis', 'Nadal']",spain in news this morning we bet 15 1 for nadal to win rg12 la roja to beat italy amp alonso to win gp in canada,UC
18060167663,"['Football', 'Netherlands']",netherlands are gonna win the world cup wesley sneijder is a beats,DY
294985895587766272,"['Tennis', 'Murray']",how new budget chair patty murray will help senate democrats win the deficit deb,UC
465854449525604352,"['Indian Elections', 'AAP', 'Punjab']",in punjab bjp sad nt in capcity to win a seat amp jok acrdng to cnn ibn exit polls bjp sad 40 congress 29 aap 21 lspolls gauravpandhi,UC
287553425019895809,"[""Ballon D'or"", 'Messi']",aguero messi deserves ballon d or the manchester city forward believes the barcelona star should win the prest,UC
731097141846937600,"['Eurovision', 'Ukraine ']",when the ukraine really decides they want to secure a eurovision win they will send alekseev majocabanas,DN
221706937371340800,"['Tennis', 'Murray']",phil lamb i would have rather seen that chap win tonight than murray tomorrow is all im saying,PY
127141485530464256,"['Rugby', 'New Zealand']",debutants shine in big new zealand win cricket world for all cricketnews worldcup,DY
659538645607673857,"['Rugby', 'Australia']",congratulations to nigeria s u17s on reaching the quarter final of the fifa u 17 world cup with a resounding 6 0 win over australia,DN
660221598406955009,"['Rugby', 'New Zealand']",fancy new zealand to win the rugbyworldcup tomorrow rwc2015,PY
466936893494796288,"['Indian Elections', 'BJP', 'Bihar']",timesnow how many seats can bjp win in bihar amp up alone tweet to us using may16witharnab c 80 100,PY
466762259063402496,"['Indian Elections', 'BJP', 'Bihar']",exit polls 2014 ndtv weighs in predicts huge bjp win firstpost all got it wrong in up bihar tn,DY
376727493321187328,"['Tennis', 'Djokovic']",a djokovic win tonight should do it usopen,PY
211723019054354432,"['Tennis', 'Nadal']",this is the 33th between djokovic and nadal the spanish leads 18 14 but 11 2 on clay and he s is just 1 31 to win again tennis paris,UC
581945659978342400,"['Cricket', 'New Zealand']",craigtbs hey man should i put all my money in my betting account 9 on new zealand to win the world cup 2 1 seems like value cricket,UC
581822210198888448,"['Cricket', 'Australia']",australia will win cwc for phil hughes though new zealand are playing hard ope for a well entertaining game tomorrow,DY
452380288715194368,"['Cricket', 'India']",indian suryaray icc world twenty20 final why india are favourites to win the crown india indian suryaray,UC
731261705745924096,"['Eurovision', 'Australia ']",i want australia to win this year eurovision,UC
206018774565011456,"['Eurovision', 'Russia ']",russia will win eurovision,DY
795289596959588352,"['Presidential Elections', 'Trump', 'Michigan']",businessinsider trump is going to win michigan in a landslide,DY
465909511396818944,"['Indian Elections', 'SAD', 'Punjab']",psohal guri02 malikashok times now in punjab bjp and sad alliance will win 7 seats while congress gets a total of 6 seats whats ur view,DY
685274374211960833,"[""Ballon D'or"", 'Messi']",madness if messi fails to win ballon d or says henry via yahoosports,UC
221677954709729280,"['Tennis', 'Murray']",meakshith harshdoshi29 coldplay andy murray noo i want federer to win,UC
553627438777786368,"[""Ballon D'or"", 'Ronaldo']",i m not stupid ronaldo had to win it is the fifa ballon d or too political,PY
795312316552126464,"['Presidential Elections', 'Trump', 'Minnesota']",donald trump will win minnesota by stopping by the airport today city pages,PY
218907831070507008,"['Football', 'Spain']",wiggum7534 rowdy 23 spain win right for the good of all things football surely they play a striker and surely they win notitalyandmario,DY
660007985603702784,"['Rugby', 'New Zealand']",air new zealand has suggested qantas paint its planes black if the all blacks win the rugby world cup against australia rwc2015final,UC
715987435520327680,"['Cricket', 'England']",england s players were in an airplane for much of west indies semi final win over india but joe root said they wou england cricket,UC
751853955420975104,"['Football', 'France']",dfb team en did you lose on purpose so france can win euro and feel better after the terrorist attacks it sure looks that way,UC
659842828919554048,"['Rugby', 'Australia']",rugbyworldcup competition who wins rt 4 nzl amp fav for australia predict correctly amp 1 person will win 2x10 packs rugbyworldcup rt,UC
793969385455185921,"['Presidential Elections', 'Trump', 'Iowa']",kengardner11 hey ken i do see a path forward for trump to win starting with states like fl oh and iowa,PY
795698837327384576,"['Presidential Elections', 'Trump', 'Florida']",frankluntz realclearnews flip florida amp new hampshire for the trump win,UC
211853561968082946,"['Tennis', 'Djokovic']",please djokovic pull this out gotta have one of the homies win frenchopen,UC
127681587008634880,"['Rugby', 'France']",moretvicar its friday and its the rugby world cup final on sun win a tshirt simply rt this france,UC
731193166813102080,"['Eurovision', 'Ukraine ']",eurovision any country but ukraine this year bad songs are pretty common but this is too political and should not be allowed to win,UC
112679404370530304,"['Tennis', 'Djokovic']",mennakhairy i wish nadal win us open but djokovic is great,UC
794651049936166916,"['Presidential Elections', 'Trump', 'Pennsylvania']",i m looking to make a sacrifice in order to help mr trump win pennsylvania abramovicm666,PY
794611176831414273,"['Presidential Elections', 'Trump', 'Florida']",if trump wins florida and penn he can easily win the election,UC
221627625892872196,"['Tennis', 'Federer']",if federer wins wimbledon he ll be world 1 again please murray win your first grand slam on your own turf don t let fed stop you,UC
552551972206022656,"[""Ballon D'or"", 'Neuer']",maradona wants neuer to win the ballon d or,UC
452237530826420226,"['Cricket', 'Sri lanka']",virat kohli guided india to a six wicket win over south africa and a wt20 final meeting with srilanka in mirpur,UC
14889563544,"['Eurovision', 'Turkey ']",and turkey will be favorite one of the favorites to win eurovision,DY
127750787697876992,"['Rugby', 'New Zealand']",rugby history today 22 10 in 1913 university of santa clara 0 42 new zealand all blacks win on 1913 rugby tour,UC
553468281844420608,"[""Ballon D'or"", 'Neuer']",7 reasons why bayern munich s manuel neuer must win the 2014 ballon d or,PY
127827840296165376,"['Rugby', 'New Zealand']",new zealand to win tomorrow please richie mccaw to get at least 1 try the best most consistent team in years deserve the world cup,PY
127819976420769792,"['Rugby', 'France']",france must even win this world cup,UC
465859497215270912,"['Indian Elections', 'BJP', 'Madhya Pradesh']",modi wave hits madhya pradesh as bjp slated to win 26 seats,DY
793653344870858753,"['Presidential Elections', 'Trump', 'Iowa']",arnon mishkin trump could very easily win ohio iowa and florida based on polling today oreillyfactor,PY
684942051427749888,"[""Ballon D'or"", 'Neymar']",can you guess who will win ballon d or 2014 15 3superstar 1winner messi 4time won cristiano 3time won neymar 0time won,UC
113004648226496512,"['Tennis', 'Djokovic']",djokovic favoured to win us open final nadal and djokovic will meet in the us open final on a monday for a seco,PY
795115205390807040,"['Presidential Elections', 'Trump', 'Utah']",melmommy5 rjtherealone wadefaber scottpresler hrc can t win utah it s only between evanmcmullin and trump only an issue if close,PY
465834930983825408,"['Indian Elections', 'Congress', 'Bihar']",congress expects to win 7 8 seats out of 12 in bihar outlook wires,DY
426937244310450178,"['Tennis', 'Nadal']",rafael nadal win may intensify all time greatest debate australianopen,UC
552760283597647872,"[""Ballon D'or"", 'Neuer']",neuer must win dis ballon d or ooooooo,UC
422482448216502272,"[""Ballon D'or"", 'Ribery']",tell me who do u think will win the fifa ballon d or come tomorow c ronaldo l messi or f ribery,UC
422451689925668864,"[""Ballon D'or"", 'Ronaldo']",just got a call from sepp blatter ronaldo will win the ballon d or tomorrow,DY
466266916466593792,"['Indian Elections', 'AAP', 'Punjab']",also i think state assembly polls would be crucial for aap it needs to win delhi amp try and emerge as the main opposition party in punjab,UC
660105750635749380,"['Rugby', 'Australia']",rugby world cup final australia reveal strategy as notes on how to rattle kieran read and target all blacks win,PY
205952014100865024,"['Eurovision', 'Spain ']",bankrupt spain vote for them in the eurovision they can t afford to host it if they win voteforspain,UC
465877618500202496,"['Indian Elections', 'AIADMK', 'Tamil Nadu']",bjp tdp to sweep seemandhra congress win in kerala aiadmk in tamil nadu karnataka throws til now news dna,DY
795436799179030528,"['Presidential Elections', 'Trump', 'Ohio']",my election prediction hrc 278 to trump 260 270 to win trump gets ariz ga nc ohio and fla but can t get nev or nh weigh in for fun,DY
607160900504698881,"['Tennis', 'Wawrinka']",wawrinka will win the french open,DY
793196179286855680,"['Presidential Elections', 'Trump', 'Florida']",trump will win florida,DY
466974886104006656,"['Indian Elections', 'BJP', 'Maharashtra']",expecting big win maha bjp prepares 40k ladoos giant cake buoyed by exit poll predictions maharashtra bhar,DY
488078893794856960,"['Football', 'Argentina']",if argentina win tm then the 2014 world cup would ve been the worst thing to happen to brazil in it s country s existence,UC
751821201270464512,"['Football', 'France']",dtn uk antoine griezmann could win the ballon d or says france team mate blaise matuidi ahead of euro 2016,UC
14919138538,"['Eurovision', 'Germany ']",support germany to win eurovision add a twibbon to your avatar now,UC
488065041229299713,"['Football', 'Germany']",mariogoetze i am supporting germany and i know you guys will win this world cup,DY
452484411549028352,"['Cricket', 'India']",in maths today had a massive discussion about the india vs sri lanka final lol t20 indvssl india r favourites 2 win for my maths class,PY
487978727423225857,"['Football', 'Germany']",merkel thinks germany will win world cup berlin ap chancellor angela merkel is optimist about germany s,UC
658847444537487361,"['Rugby', 'Australia']",rugby rugbyrightnow back row revolution key if australia are to win rwc2015 final v new zealand rugbyunited,UC
660108300516659200,"['Rugby', 'Australia']",bbc sport rugby world cup new zealand win ugly australia show strength bbc sport the all blacks showed their,DN
465495739863298048,"['Indian Elections', 'BJP', 'Assam']",prasannavishy ringside seat if bjp can win assam can and should win ker wb in ker wb cpm hindu vote 2,UC
126134372817575936,"['Rugby', 'France']",can t wait til rugbyworldcup finals france vs allblacks abs to win the rugby world cup yusssssss,DN
205925807594553344,"['Eurovision', 'Spain ']",bbc main news don t win eurovision spain told spain s eurovision entrant admits her country would struggle t,UC
421272010187366400,"[""Ballon D'or"", 'Messi']",dailypostngr whoever will win the ballon d or will win it messi,UC
465786297320091650,"['Indian Elections', 'AAP', 'Punjab']",aamaadmiparty effect 2 be felt in assembly elections in hariana punjab maharastra etc where aap will either win or emerge main opposition,UC
659885444335734784,"['Rugby', 'Australia']",bbc sport australia win rugby world cup semi but argentina exit in style bbc sport two days two semi finals,DY
464728377979842560,"['Eurovision', 'Norway ']",eurovision is just such an awful contest such bad bad music but norway oh norway please win,UC
794014261110403072,"['Presidential Elections', 'Trump', 'Florida']",trump in orlando says he s confident he ll win florida,UC
693480575554834432,"['Tennis', 'Murray']",sonyespn djokernole andy murray wish to win with you team hope tomorrow will be my lucky day winoppo,UC
218974113904074752,"['Football', 'Spain']",monkeyyeo really hoping italy will win the euros spain,UC
452402932265148416,"['Cricket', 'India']",hipp hipp hurrey india will win again 20 20 world cup cheers,DY
466769966788665344,"['Indian Elections', 'BJP', 'Delhi']",bjp planning grand celebration in delhi after narendra modi s win til now news dna,DY
685861324576964608,"[""Ballon D'or"", 'Messi']",sarshil espnfc lol what there s a reason messi is gonna win his 5th ballon d or,DY
487950268827713537,"['Football', 'Argentina']",if argentina win the world cup and there isn t a world cup edition of demichelis sprint i ll be very disappointed,UC
221458850585382913,"['Tennis', 'Federer']",shwekyboy camille bau excuse me federer s last grand slam win was back in 2010 australian open murray will win this one,DN
14042546759,"['Cricket', 'England']",boriskitty the tomorow land crickets won so they will play the england crickets tomorrow for the trophy i hope england crickets win but,UC
684328132220829697,"[""Ballon D'or"", 'Ronaldo']",if you re a teen and you still believe in imaginary stuff don t worry there are adults who believe ronaldo will win the ballon d or 2015,DN
487792270922358784,"['Football', 'Germany']",i know which team it s going to win the worldcup germany like girl greeneyes,DY
127675545520582656,"['Rugby', 'New Zealand']",really looking forward to the rugby world cup final 2moz hope new zealand win they should as long as they dont take the french too lightly,PY
112764816522870784,"['Tennis', 'Djokovic']",smanlasissy djokovic did it against him in wimbledon i think he will win nadal again this time he is coming good and still young,PY
465770124016775168,"['Indian Elections', 'Congress', 'Telangana']",unknown indian no way congress will most likely win less than tdp bjp in telangana arungiri,DN
659121167194828801,"['Rugby', 'Australia']",rt 7sport former wallabies coach eddie jones doesn t believe australia can win rwc2015,UC
295254867423948800,"['Tennis', 'Murray']",australianopen go fiight win murray murray u can do it,UC
793483411935682565,"['Presidential Elections', 'Trump', 'Iowa']",debravegavega1 stopstophillary iowa trump gumball55668882 realdonaldtrump erictrump seanhannity bikers4trump to win pres rigged pa,UC
206151688032223232,"['Eurovision', 'Spain ']",just heard spain have been told not to win eurovision what happens if greece win then,UC
206151244002238464,"['Eurovision', 'Greece ']",greece at eurovision another swedish written ok but if they win the cost of hosting next yr will probably send greece under the aegean,UC
421024050874703872,"[""Ballon D'or"", 'Ribery']",i liked a youtube video from footballdailyuk messi v ribery v ronaldo who should win the fifa ballon d or,UC
581640808958464000,"['Cricket', 'Australia']",can australia win icc cricket world cup 2015 predictions amp expert views,UC
684698581572308992,"[""Ballon D'or"", 'Messi']",why maldini never won ballon d or championsleague neymar cristiano or messi which ucl star should win the ballon d or,UC
218850125332750336,"['Football', 'Spain']",real liam payne do you want the spain to win the cup like niall he disappointed me u u,UC
127687187193004032,"['Rugby', 'France']",watch rugby world cup final sunday 4pm france vs new zealand bintang bucket 5 90k bet win free beers happyhours 4 7pm book now,UC
206002136948019201,"['Eurovision', 'Greece ']",greece better hope they dont win eurovision they re fucked when they realise how much it costs,UC
14041398250,"['Cricket', 'England']",for the first time i want england to win the world cup,UC
287970621411979264,"[""Ballon D'or"", 'Ronaldo']",nah let s be realistic ronaldo can t win ballon d or neutral,DN
465912850658361345,"['Indian Elections', 'BJP', 'Odisha']",drrazaq in up bjp will win at least 40 bihar 19 jharkhand 9 bengal 2 odisha 5 assam 4 arunachal 1 these r min seat which bjp will win 1 2,DY
452503975967731712,"['Cricket', 'India']",india will fancy a rare feat of becoming the first team to win world t20 tournament without losing a single game,DY
463997190814195712,"['Indian Elections', 'Congress', 'Maharashtra']",princekumariitd aamaadmiparty drkumarvishwas this is how congress ncp win in maharashtra,PY
211861413331877889,"['Tennis', 'Djokovic']",god plz novak djokovic mustnt win dis oooo chai,UC
465859018666160129,"['Indian Elections', 'AIADMK', 'Tamil Nadu']",indiatvexitpoll aiadmk projected to win 27 seats in tamil nadu dmk 6 aiadmk 27 congress 1 bjp 2 mdmk 1 dmdk 1 pmk 1,DY
465763852575985665,"['Indian Elections', 'TRS', 'Telangana']",kreasy but i will be really disappointed if trs doesn t win because i belong to telangana and i want hyderabad to flourish,UC
795758655366959106,"['Presidential Elections', 'Trump', 'Florida']",new post frank luntz trump must win florida north carolina nevada and new hampshire,UC
125778818966368256,"['Rugby', 'France']",so rwc is over ok there are 2 more games to play but no one cares about 3rd 4th place and no one cares whether france or new zealand win,UC
127870612403269632,"['Rugby', 'New Zealand']",rwc2011 final match france v new zealand gt away win gt best price now 1 10,UC
254419671233744898,"['Cricket', 'West Indies']",iamavanthi best cricket match last night d always wanted west indies to win 14 sixes and 13 boundaries does the chrisgayledance,DY
221733996244111360,"['Tennis', 'Murray']",in life u can t win it all wimbledon i like andy murray but am all federer thru and thru i won t change that if he wins kudos federer2win,UC
127867983690350592,"['Rugby', 'New Zealand']",right early morning for the rwc final tomorrow so off to bed for me i backed new zealand to win from the start so will stick with that,PY
488003952944746496,"['Football', 'Argentina']",lehman i m sure germany will win worldcup argentina brazil maradona messi,DN
422371161310494720,"[""Ballon D'or"", 'Ronaldo']",who should win the ballon d or ronaldo messi or ribery,UC
553743472738725889,"[""Ballon D'or"", 'Ronaldo']",bendtner commented on debate ronaldo messi or neuer who should win the ballon d or,UC
465536915232391168,"['Indian Elections', 'Congress', 'Gujarat']",myexitpoll bjp will win 24 or 25 seats from 26 seats in gujarat congress 2,DN
466206872282750976,"['Indian Elections', 'BJP', 'Delhi']",geophyraj behroopiya lemme try 2 remind ur fat brain wid lessr seats thn bjp in delhi aap formd govt so gettin max seats dsnt mean u win,UC
581795578306289664,"['Cricket', 'Aus']",rkumarrai96 team win chance tomorrow aus 35 nz 65 bingpredicts cwc15final best of luck both teams,PN
731196051525357570,"['Eurovision', 'Russia ']",i really don t want russia winning eurovision knowing how much they want to win,UC
581776298474868736,"['Cricket', 'Australia']",that s me d thecricketgeek if you want australia to win the world cup you are the kind of person who cheers for bad guys in movies,UC
685933440261320704,"[""Ballon D'or"", 'Messi']",ajalasegun7 trollfutball messi the guy who s going to win the ballon d or in 3 days,DY
